date,code,open,high,low,close,volume,amount
2025-03-20,sh.000300,4011.0588,4012.0416,3969.9259,3974.9918,13375467000,260020676825.8
2025-03-21,sh.000300,3966.5146,3983.1476,3904.7674,3914.6956,16590529400,309348613935.4
2025-03-24,sh.000300,3916.1136,3938.1826,3907.1999,3934.8486,15223467400,266051442612.7
2025-03-25,sh.000300,3937.8975,3946.3574,3921.5287,3932.2951,14047539900,239246310985.8
2025-03-26,sh.000300,3930.2073,3942.026,3916.8607,3919.3566,13116418700,220943164486.2
2025-03-27,sh.000300,3911.3841,3952.9852,3903.652,3932.4117,12679373800,232173613774.0
2025-03-28,sh.000300,3930.7763,3934.2336,3907.384,3915.1662,12635621400,213379194289.3
2025-03-31,sh.000300,3905.9815,3928.4482,3872.403,3887.3056,16679852300,268480316572.3
2025-04-01,sh.000300,3892.7794,3905.2622,3882.4045,3887.6841,14038027400,246041674670.2
2025-04-02,sh.000300,3884.4181,3900.4949,3877.1599,3884.3858,11304317500,198267515342.4
2025-04-03,sh.000300,3843.4177,3883.7025,3843.4177,3861.5034,14259978900,263684681545.1
2025-04-07,sh.000300,3675.2017,3707.7771,3514.1165,3589.4406,31257858600,512971787744.6
2025-04-08,sh.000300,3597.9859,3650.759,3583.8746,3650.759,28019731200,464021087837.5
2025-04-09,sh.000300,3606.1036,3686.7943,3587.3368,3686.7943,26230570800,455031069289.8
2025-04-10,sh.000300,3749.1262,3756.1386,3708.8194,3735.1151,22725222700,403842564855.5
2025-04-11,sh.000300,3730.3148,3762.3653,3708.4617,3750.5167,16875969100,318535141904.4
2025-04-14,sh.000300,3772.0407,3776.6344,3754.033,3759.1422,16446240300,292571297039.1
2025-04-15,sh.000300,3756.4788,3764.486,3737.8495,3761.2348,13400604000,228604621375.8
2025-04-16,sh.000300,3757.8757,3775.1661,3721.6025,3772.8204,15635900600,261711094768.5
2025-04-17,sh.000300,3755.0862,3779.1253,3749.504,3772.2221,12237100200,209012323066.2
2025-04-18,sh.000300,3760.0425,3782.0443,3754.4072,3772.523,10294850900,173109384097.2
2025-04-21,sh.000300,3768.1421,3790.1782,3763.1383,3784.8806,12135573000,208085677382.1
2025-04-22,sh.000300,3780.1122,3799.2295,3778.0791,3783.9522,12568825700,210200698793.7
2025-04-23,sh.000300,3803.4295,3807.9536,3780.5183,3786.8824,13198687000,247117386122.1
2025-04-24,sh.000300,3787.459,3807.2599,3775.207,3784.3574,11716456000,205483051375.0
2025-04-25,sh.000300,3792.0838,3801.5765,3780.7772,3786.9937,12459113300,220535052619.3
2025-04-28,sh.000300,3786.3867,3792.0082,3772.8029,3781.6188,12514509100,210635318523.2
2025-04-29,sh.000300,3776.0025,3785.3157,3768.0311,3775.0767,11151469400,197462744362.5
2025-04-30,sh.000300,3775.8306,3787.5639,3768.7573,3770.5705,14368165800,244820462217.6
2025-05-06,sh.000300,3794.3757,3809.0939,3782.777,3808.5424,15852045900,267937090757.4
2025-05-07,sh.000300,3861.5767,3863.6776,3814.9868,3831.627,16117229900,286010735453.4
2025-05-08,sh.000300,3820.5481,3867.3313,3816.2642,3852.8963,12495983300,246987280587.7
2025-05-09,sh.000300,3848.6187,3853.6632,3836.5349,3846.1566,11938952600,216697939671.7
2025-05-12,sh.000300,3866.5305,3890.7342,3859.0346,3890.6096,15333246000,296122947807.8
2025-05-13,sh.000300,3915.5924,3915.5924,3890.6855,3896.2583,14732029900,267586397719.9
2025-05-14,sh.000300,3894.8386,3960.5228,3890.6504,3943.2108,17203377900,319465226850.5
2025-05-15,sh.000300,3934.0273,3936.4653,3904.9068,3907.1992,13808174900,241464943553.6
2025-05-16,sh.000300,3898.6662,3903.8528,3874.8619,3889.0854,11840534500,208835664039.2
2025-05-19,sh.000300,3882.5677,3885.5889,3866.5695,3877.1453,9864341400,184888170553.8
2025-05-20,sh.000300,3883.1024,3911.4737,3881.7436,3898.1705,10488523400,201636702521.8
2025-05-21,sh.000300,3899.4365,3928.6339,3899.4365,3916.3807,10979134300,217037739435.0
2025-05-22,sh.000300,3912.6007,3923.0195,3903.0898,3913.8651,10759705200,197511410270.8
2025-05-23,sh.000300,3910.3739,3931.5514,3882.2741,3882.2741,12027741900,232945378294.8
2025-05-26,sh.000300,3875.7891,3884.537,3849.0384,3860.1067,10960120700,208876792148.9
2025-05-27,sh.000300,3857.6271,3865.4291,3834.8455,3839.3969,9857242500,178466763540.9
2025-05-28,sh.000300,3843.0747,3849.736,3833.9582,3836.2366,8903102600,162496372727.5
2025-05-29,sh.000300,3838.0092,3869.7909,3831.4577,3858.6998,10847188600,209459602501.2
2025-05-30,sh.000300,3850.493,3858.6128,3829.2542,3840.2323,11167222800,199389751071.1
2025-06-03,sh.000300,3833.4584,3863.2952,3832.7202,3852.0127,13140309000,226782772062.7
2025-06-04,sh.000300,3855.4878,3875.8569,3855.4878,3868.7429,11680387300,211736178154.1
2025-06-05,sh.000300,3872.6373,3883.1345,3861.272,3877.5557,12287818400,231749275334.6
2025-06-06,sh.000300,3878.1027,3889.4557,3869.3871,3873.9841,11098797100,202034736310.9
2025-06-09,sh.000300,3877.7977,3894.6517,3871.9917,3885.2459,13630629300,262023668465.5
2025-06-10,sh.000300,3887.5512,3897.4573,3850.4663,3865.4652,14556385900,263647551794.8
2025-06-11,sh.000300,3870.6719,3911.6107,3870.6719,3894.6252,14241477200,257217704405.4
2025-06-12,sh.000300,3885.5196,3900.0408,3870.3838,3892.1992,13399869700,260239581458.0
2025-06-13,sh.000300,3881.4923,3889.1602,3853.8186,3864.1822,17253953600,309172346179.9
2025-06-16,sh.000300,3853.6193,3876.1704,3853.6193,3873.7951,13734183500,246860982863.3
2025-06-17,sh.000300,3875.1768,3880.4156,3860.409,3870.3786,12234252600,220399818948.5
2025-06-18,sh.000300,3871.6502,3881.346,3854.6575,3874.9708,12752862100,230553858263.6
2025-06-19,sh.000300,3870.049,3872.9425,3834.9512,3843.0912,13028065800,234840180805.5
2025-06-20,sh.000300,3839.7833,3856.4799,3839.7833,3846.6443,11815102000,213522822874.5
2025-06-23,sh.000300,3831.1703,3867.5896,3827.0829,3857.9016,13380089200,232482215850.4
2025-06-24,sh.000300,3862.3876,3914.1579,3862.3876,3904.0342,16365618800,294228720612.5
2025-06-25,sh.000300,3907.0682,3963.0371,3902.1771,3960.0662,18721367100,361727254624.0
2025-06-26,sh.000300,3953.1603,3964.482,3945.2589,3946.0195,16531626300,328102847495.6
2025-06-27,sh.000300,3949.7879,3969.2626,3918.2041,3921.7578,19455791300,343468229813.8
2025-06-30,sh.000300,3920.3149,3940.3611,3911.6044,3936.0791,14517023600,288821434921.4
2025-07-01,sh.000300,3935.9078,3946.2451,3924.7219,3942.762,12895936200,236070338399.4
2025-07-02,sh.000300,3943.3232,3952.1378,3929.6956,3943.6849,14706306200,246637847453.8
2025-07-03,sh.000300,3949.3998,3971.616,3945.138,3968.0676,14100400600,269609569538.7
2025-07-04,sh.000300,3967.4637,4013.8478,3958.3762,3982.2034,15719713300,290512992198.0
2025-07-07,sh.000300,3977.2881,3979.7481,3956.5663,3965.1746,13113527300,225106992875.9
2025-07-08,sh.000300,3965.426,4002.269,3965.426,3998.4527,15640289500,292089834223.8
2025-07-09,sh.000300,3997.5044,4016.7434,3987.4267,3991.4006,17329379600,305398796562.7
2025-07-10,sh.000300,3993.4196,4032.9829,3992.5242,4010.0243,20977890400,347836703626.3
2025-07-11,sh.000300,4011.4652,4065.9419,4010.1052,4014.807,26205277300,443780794880.4
2025-07-14,sh.000300,4021.2135,4034.9198,4017.6678,4017.6678,20791717500,321415945157.1
2025-07-15,sh.000300,4023.9896,4042.6574,3994.2628,4019.0644,19104293100,353524574440.9
2025-07-16,sh.000300,4019.3925,4027.8567,3993.9209,4007.2019,15102730800,300656795664.6
2025-07-17,sh.000300,4005.067,4034.5935,4005.067,4034.491,16124904100,325516865722.7
2025-07-18,sh.000300,4039.8712,4064.6378,4039.3181,4058.5486,18621106300,354244444629.7
2025-07-21,sh.000300,4069.7685,4086.1171,4063.4427,4085.6072,22326847600,377938564877.6
2025-07-22,sh.000300,4087.3354,4119.2021,4068.3383,4118.9582,25759698500,450874014479.4
2025-07-23,sh.000300,4129.1476,4155.6783,4113.9085,4119.7685,30050615400,470330899420.8
2025-07-24,sh.000300,4116.8312,4152.4265,4111.8849,4149.0368,31963239200,487000043884.1
2025-07-25,sh.000300,4145.3195,4150.4994,4117.8005,4127.1634,27359496300,430445513470.9
2025-07-28,sh.000300,4128.1993,4146.12,4112.9677,4135.8242,22275981500,406792873973.3
2025-07-29,sh.000300,4132.6833,4153.3307,4117.5772,4152.0247,23080788000,428764310973.8
2025-07-30,sh.000300,4148.9405,4185.2064,4127.4301,4151.2379,24985304800,445168467668.0
2025-07-31,sh.000300,4141.5612,4141.8243,4063.6662,4075.5912,26708740600,492142571738.8
2025-08-01,sh.000300,4069.9254,4085.3543,4040.462,4054.9286,19622182600,359685164163.4
2025-08-04,sh.000300,4037.9378,4070.7023,4037.9378,4070.7023,16227590200,295976826632.4
2025-08-05,sh.000300,4080.3877,4106.2969,4075.5836,4103.45,17885199900,306934255765.6
2025-08-06,sh.000300,4100.4283,4116.7085,4098.3544,4113.4852,17667615500,307674626124.8
2025-08-07,sh.000300,4120.2822,4129.7382,4094.8214,4114.666,19864190200,358108366983.7
2025-08-08,sh.000300,4109.2734,4122.2104,4097.4157,4104.9669,17317120100,308507687634.7
2025-08-11,sh.000300,4110.2939,4134.2462,4103.605,4122.5106,19044371600,360685826235.0
2025-08-12,sh.000300,4123.5762,4153.2948,4121.2243,4143.8252,17728782300,383088423330.0
2025-08-13,sh.000300,4150.5037,4186.748,4147.1991,4176.5776,21393499900,462776745465.3
2025-08-14,sh.000300,4179.965,4220.3109,4165.9376,4173.3131,22110359500,485075642622.0
2025-08-15,sh.000300,4162.4205,4214.7291,4157.495,4202.3533,26132756600,518686873500.8
2025-08-18,sh.000300,4218.2471,4272.9602,4203.4191,4239.4125,30147910200,635365867184.5
2025-08-19,sh.000300,4241.7651,4264.2303,4215.2075,4223.3741,25081877100,553536203259.6
2025-08-20,sh.000300,4208.4005,4272.1463,4190.5559,4271.3958,24648177300,538815306146.9
2025-08-21,sh.000300,4284.3712,4308.4472,4273.6523,4288.0707,25903001400,558521268967.4
2025-08-22,sh.000300,4287.3633,4378.3881,4287.3633,4377.9977,29043489700,675935075408.9
2025-08-25,sh.000300,4416.2924,4472.6525,4404.7761,4469.2217,35809000600,823681964472.7
2025-08-26,sh.000300,4453.3526,4476.803,4435.5275,4452.5905,27062139500,627950450229.2
2025-08-27,sh.000300,4458.8399,4494.9126,4386.1266,4386.1266,33313389800,785098482973.5
2025-08-28,sh.000300,4378.0351,4464.8028,4364.171,4463.782,29683453600,739423602221.4
2025-08-29,sh.000300,4455.8034,4516.8395,4452.3632,4496.7591,35193894700,831194066157.9
2025-09-01,sh.000300,4516.8787,4528.1342,4487.5304,4523.7111,32036670800,770378288126.9
2025-09-02,sh.000300,4521.9828,4548.8937,4454.4169,4490.4528,30393256600,777999297964.1
2025-09-03,sh.000300,4501.3388,4510.7303,4427.5176,4459.8296,25432021700,655697116709.1
2025-09-04,sh.000300,4461.2503,4465.4967,4327.5068,4365.2085,30793460900,773124596998.1
2025-09-05,sh.000300,4365.6083,4466.5603,4350.2974,4460.3249,24962565700,664166970946.5
2025-09-08,sh.000300,4467.1693,4482.763,4438.0698,4467.5733,26763838200,683630879769.1
2025-09-09,sh.000300,4448.739,4472.093,4412.6914,4436.2584,22137546000,562861103958.4
2025-09-10,sh.000300,4438.2998,4466.6325,4414.5937,4445.3649,20359764600,535539349489.1
2025-09-11,sh.000300,4438.839,4548.0345,4427.9242,4548.0345,25326405100,693156671397.7
2025-09-12,sh.000300,4544.5905,4564.6665,4517.7897,4521.998,26644200300,689576075691.4
2025-09-15,sh.000300,4534.8866,4566.9053,4522.4958,4533.0557,23188567800,613314652419.1
2025-09-16,sh.000300,4539.9217,4552.419,4494.7875,4523.3367,24926920600,613728334805.9
2025-09-17,sh.000300,4517.2855,4556.0296,4503.7959,4551.023,23571647200,608454200521.1
2025-09-18,sh.000300,4546.0319,4573.8331,4454.9886,4498.109,30985982600,839987127411.0
2025-09-19,sh.000300,4499.0906,4533.0919,4491.8437,4501.9195,22504400000,603887059817.1
2025-09-22,sh.000300,4512.0251,4523.8695,4487.1299,4522.608,19645995600,563149164266.0
2025-09-23,sh.000300,4536.7569,4560.7319,4459.7281,4519.7781,25282706200,680513630695.8
2025-09-24,sh.000300,4495.2659,4567.4948,4494.1133,4566.0708,22048260800,629161495484.1
2025-09-25,sh.000300,4563.9827,4613.9486,4558.8424,4593.4875,22982333300,669866986618.6
2025-09-26,sh.000300,4576.9142,4597.8472,4550.0487,4550.0487,20848211400,598723903173.9
2025-09-29,sh.000300,4555.0342,4647.5691,4541.4252,4620.0528,27435887700,693395231241.2
2025-09-30,sh.000300,4629.8987,4647.5031,4616.2243,4640.6935,24798035900,664624101862.0
2025-10-09,sh.000300,4662.1133,4726.3449,4651.9895,4709.482,34767869600,862208005908.4
2025-10-10,sh.000300,4679.4983,4692.5858,4600.9646,4616.8341,31902089900,792743047250.5
2025-10-13,sh.000300,4490.8661,4601.8072,4490.8661,4593.9785,31501035400,714001634395.3
2025-10-14,sh.000300,4634.0543,4641.4492,4520.9258,4539.0644,37295403000,808959003201.4
2025-10-15,sh.000300,4544.2431,4608.8239,4526.834,4606.2879,28477185500,607326345325.6
2025-10-16,sh.000300,4588.9206,4645.0959,4586.2801,4618.4218,24823551800,560567191741.4
2025-10-17,sh.000300,4610.6967,4618.5621,4509.3289,4514.2345,25690561700,559085965218.7
2025-10-20,sh.000300,4558.2421,4570.4376,4520.5024,4538.2201,21842040500,505798833703.2
2025-10-21,sh.000300,4556.1224,4615.463,4547.9283,4607.8715,21571117500,551390253215.9
2025-10-22,sh.000300,4576.0277,4603.4884,4567.2361,4592.57,18533396000,440935302747.4
2025-10-23,sh.000300,4578.7018,4611.3409,4541.6944,4606.3447,20046391700,420800208775.6
2025-10-24,sh.000300,4622.7873,4660.6835,4622.7873,4660.6835,20881448300,551986648560.5
2025-10-27,sh.000300,4699.3819,4720.4288,4687.6876,4716.0186,26220067400,672670372522.7
2025-10-28,sh.000300,4697.7277,4734.3218,4679.2288,4691.973,22090664500,571563257095.5
2025-10-29,sh.000300,4701.0362,4747.8378,4697.268,4747.8378,24621132400,645898688765.2
2025-10-30,sh.000300,4735.9807,4761.8339,4706.452,4709.911,27328911800,719956285438.0
2025-10-31,sh.000300,4702.4946,4706.1395,4640.6676,4640.6676,28146474000,680712251492.7
2025-11-03,sh.000300,4636.7323,4653.4028,4595.7339,4653.4028,23986980900,557602941095.9
2025-11-04,sh.000300,4649.3481,4665.323,4595.066,4618.699,23322403200,505177700976.6
2025-11-05,sh.000300,4562.1117,4642.6101,4558.7647,4627.257,20304587100,468361161388.7
2025-11-06,sh.000300,4642.0112,4698.0935,4642.0112,4693.4032,22424100800,553641780921.2
2025-11-07,sh.000300,4673.7616,4701.3743,4666.0405,4678.7944,21249737700,507573849500.2
2025-11-10,sh.000300,4688.124,4695.1794,4654.2103,4695.0507,23602676400,593977127605.0
2025-11-11,sh.000300,4706.3374,4707.1275,4648.4896,4652.1655,18663885800,477629076357.0
2025-11-12,sh.000300,4643.5592,4669.6073,4620.9897,4645.9079,20946059200,492308866408.7
2025-11-13,sh.000300,4643.7862,4703.4897,4643.7862,4702.0738,20736747400,510060678210.4
2025-11-14,sh.000300,4663.3175,4684.2578,4628.0242,4628.1398,19209267600,444720433578.5
2025-11-17,sh.000300,4616.8058,4624.8976,4580.2613,4598.0525,18895546600,438940097527.8
2025-11-18,sh.000300,4584.7896,4606.6167,4552.8038,4568.1928,17771318500,420150126547.0
2025-11-19,sh.000300,4568.0365,4607.8627,4568.0365,4588.2922,17292497400,385230481969.8
2025-11-20,sh.000300,4619.5401,4620.6529,4560.1814,4564.9483,19456259300,415064817729.8
2025-11-21,sh.000300,4513.3858,4527.0436,4453.1819,4453.6076,22285101300,481295814462.6
2025-11-24,sh.000300,4473.1563,4478.8081,4421.8123,4448.0478,18583372900,425807469499.9
2025-11-25,sh.000300,4475.8359,4510.7729,4467.3529,4490.4047,16957192900,411523796962.4
2025-11-26,sh.000300,4490.2021,4538.1361,4485.6984,4517.6255,15620036800,427361377738.4
2025-11-27,sh.000300,4520.014,4559.2183,4509.8635,4515.4027,15031177200,417789843567.7
2025-11-28,sh.000300,4511.4972,4531.7219,4492.4256,4526.6616,14290209600,341832317979.4
2025-12-01,sh.000300,4539.1877,4576.9654,4531.2917,4576.4856,20038231700,463861587251.4
2025-12-02,sh.000300,4571.9098,4575.4945,4539.4312,4554.3347,14849313200,364366426477.8
2025-12-03,sh.000300,4554.5894,4569.821,4523.5017,4531.0486,16976279000,374486168902.9
2025-12-04,sh.000300,4533.6004,4557.4228,4514.1878,4546.5664,14719811000,348767399211.7
2025-12-05,sh.000300,4547.9056,4593.8279,4535.0195,4584.5368,19679996800,412146806538.3
2025-12-08,sh.000300,4593.1399,4640.6256,4592.7414,4621.7545,19962099000,496716196112.2
2025-12-09,sh.000300,4611.379,4628.7049,4584.254,4598.2232,18416034400,452113884581.0
2025-12-10,sh.000300,4586.254,4598.5366,4549.0798,4591.8273,16911110600,401452781497.6
2025-12-11,sh.000300,4597.1901,4610.2787,4547.1372,4552.1848,16841940500,432431093509.7
2025-12-12,sh.000300,4558.7375,4583.6753,4530.7841,4580.95,21282652000,523863221651.9
2025-12-15,sh.000300,4550.0028,4595.0463,4548.4382,4552.0596,16758996700,424383389792.3
2025-12-16,sh.000300,4542.4226,4553.0806,4484.27,4497.5545,16516520100,390500134302.7
2025-12-17,sh.000300,4499.7729,4594.6556,4498.9304,4579.875,17842483000,452504741114.1
2025-12-18,sh.000300,4553.9788,4571.9683,4544.1416,4552.7926,15168132800,382102395684.6
2025-12-19,sh.000300,4561.3729,4591.0931,4546.8465,4568.1781,15487622000,371577144281.1
2025-12-22,sh.000300,4587.6683,4615.8721,4587.6683,4611.6235,16525285600,448240599513.9
2025-12-23,sh.000300,4616.026,4644.5347,4607.7992,4620.7341,16925641200,433141326005.5
2025-12-24,sh.000300,4623.6831,4639.4278,4602.1444,4634.0586,15371124100,406375640662.1
2025-12-25,sh.000300,4629.3195,4651.1535,4621.9208,4642.5357,13943418600,385356060832.4
2025-12-26,sh.000300,4639.7895,4676.131,4635.1052,4657.24,17539656500,460426934267.5
2025-12-29,sh.000300,4658.2654,4672.0352,4629.0567,4639.3721,20039713300,482613536466.5
2025-12-30,sh.000300,4617.3163,4664.3305,4616.6323,4651.2818,18037497400,457185489036.8
2025-12-31,sh.000300,4656.48,4667.0467,4622.0988,4629.9395,17076022400,444491545749.0
2026-01-05,sh.000300,4661.616,4721.6378,4661.616,4717.7457,23414483900,630577351311.4
2026-01-06,sh.000300,4719.2088,4790.6938,4718.0099,4790.6938,29697068600,725414566872.9
2026-01-07,sh.000300,4796.9335,4802.6028,4751.0713,4776.6658,25909556400,664897929360.7
2026-01-08,sh.000300,4761.0105,4765.4863,4717.0091,4737.6536,23880495700,630655637961.6
2026-01-09,sh.000300,4725.9571,4771.4276,4719.134,4758.9221,25468803800,668788811126.9
2026-01-12,sh.000300,4769.6501,4795.9327,4737.5702,4789.9155,29483316500,799954082388.1
2026-01-13,sh.000300,4798.0488,4836.9549,4745.5154,4761.0324,30144949700,801054979639.8
2026-01-14,sh.000300,4767.6956,4818.1008,4720.246,4741.9306,36495102300,891334219174.3
2026-01-15,sh.000300,4721.7966,4769.5478,4720.9368,4751.4293,25400363600,674058683639.6
2026-01-16,sh.000300,4778.4302,4792.5514,4715.3646,4731.8728,32527892900,785624166096.3
2026-01-19,sh.000300,4720.1945,4761.6317,4715.0867,4734.4556,26761249200,655149256235.7
2026-01-20,sh.000300,4736.9096,4748.2297,4684.9684,4718.8782,28271957900,671960685391.4
2026-01-21,sh.000300,4714.5541,4758.2793,4714.2366,4723.0692,26635333200,665330511237.3
2026-01-22,sh.000300,4741.7548,4757.7637,4700.4482,4723.7091,27419993200,690235248160.5
2026-01-23,sh.000300,4729.585,4734.7942,4684.6172,4702.4966,31463544500,755617735528.3
2026-01-26,sh.000300,4715.3753,4754.1777,4693.1577,4706.964,36300448100,796832970315.2
2026-01-27,sh.000300,4705.1744,4736.9857,4675.6409,4705.6918,30147569700,715267914840.3
2026-01-28,sh.000300,4725.6014,4739.6257,4697.9063,4717.9914,38225560200,829414067055.4
2026-01-29,sh.000300,4733.0879,4770.9599,4696.0536,4753.8697,41551305500,917966160339.3
2026-01-30,sh.000300,4723.081,4738.8711,4645.4706,4706.3401,31978653100,750564885195.4
2026-02-02,sh.000300,4674.2759,4716.6069,4601.7603,4605.9799,30477350000,725920381252.0
2026-02-03,sh.000300,4648.3574,4662.1264,4578.2087,4660.1074,26554940500,666626842810.7
2026-02-04,sh.000300,4647.9671,4701.4768,4641.8424,4698.6832,26488103200,636018589862.7
2026-02-05,sh.000300,4664.7478,4687.0213,4639.43,4670.4188,23785635100,550433167197.1
2026-02-06,sh.000300,4622.9747,4678.2618,4606.6379,4643.5959,20271647700,505759806237.8
2026-02-09,sh.000300,4693.6715,4719.9642,4679.9037,4719.0559,20725193800,522757267199.4
2026-02-10,sh.000300,4718.2552,4732.0871,4713.8684,4724.2956,18700095800,450339578978.4
2026-02-11,sh.000300,4715.6697,4723.7043,4703.6873,4713.8185,17339168100,433428613402.0
2026-02-12,sh.000300,4720.0085,4726.0426,4707.7359,4719.578,19784143900,490473852275.1
2026-02-13,sh.000300,4693.4106,4703.6332,4658.4038,4660.4056,18916775600,452878594068.8
2026-02-24,sh.000300,4727.2961,4727.373,4698.3488,4707.544,21848889000,526084235584.0
2026-02-25,sh.000300,4713.5754,4766.5587,4713.3438,4735.8858,28426835400,596903872616.7
2026-02-26,sh.000300,4741.3896,4742.1476,4706.6943,4726.8739,23484764400,599848915404.9
2026-02-27,sh.000300,4698.3,4721.0141,4692.891,4710.6469,26142086500,578820992510.3
2026-03-02,sh.000300,4681.0141,4735.4055,4667.2752,4728.6688,34926075200,752681937770.4
2026-03-03,sh.000300,4737.3164,4744.5987,4651.4047,4655.8962,37062427200,801659243770.0
2026-03-04,sh.000300,4609.1918,4639.4204,4575.8249,4602.6247,30303566600,608923128590.3
2026-03-05,sh.000300,4651.9415,4671.5268,4630.3024,4647.6921,25931782500,570443777084.6
2026-03-06,sh.000300,4621.4939,4671.7126,4612.7943,4660.439,23852792600,487807080156.9
